@relation 'microarray.txt-weka.filters.unsupervised.attribute.NominalToBinary-R11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Score numeric
@attribute AlignLen numeric
@attribute totalMFE numeric
@attribute seedMFE numeric
@attribute totalGC numeric
@attribute totalAU numeric
@attribute totalGU numeric
@attribute totalGaps numeric
@attribute totalMismatches numeric
@attribute seedGC numeric
@attribute seedAT=1 numeric
@attribute seedAT=2 numeric
@attribute seedAT=3 numeric
@attribute seedAT=4 numeric
@attribute seedAT=5 numeric
@attribute seedGU=0 numeric
@attribute seedGU=1 numeric
@attribute seedGU=2 numeric
@attribute seedMismatches=1 numeric
@attribute Pos_1=1 numeric
@attribute Pos_1=2 numeric
@attribute Pos_1=3 numeric
@attribute Pos_1=5 numeric
@attribute Pos_2=1 numeric
@attribute Pos_2=2 numeric
@attribute Pos_2=3 numeric
@attribute Pos_2=5 numeric
@attribute Pos_3=1 numeric
@attribute Pos_3=2 numeric
@attribute Pos_3=3 numeric
@attribute Pos_3=5 numeric
@attribute Pos_4=1 numeric
@attribute Pos_4=2 numeric
@attribute Pos_4=3 numeric
@attribute Pos_4=5 numeric
@attribute Pos_5=1 numeric
@attribute Pos_5=2 numeric
@attribute Pos_5=3 numeric
@attribute Pos_6=1 numeric
@attribute Pos_6=2 numeric
@attribute Pos_6=3 numeric
@attribute Pos_6=5 numeric
@attribute Pos_7=1 numeric
@attribute Pos_7=2 numeric
@attribute Pos_7=3 numeric
@attribute Pos_7=5 numeric
@attribute Pos_8=1 numeric
@attribute Pos_8=2 numeric
@attribute Pos_8=3 numeric
@attribute Pos_8=5 numeric
@attribute Pos_9=1 numeric
@attribute Pos_9=2 numeric
@attribute Pos_9=3 numeric
@attribute Pos_9=4 numeric
@attribute Pos_9=5 numeric
@attribute Pos_10=1 numeric
@attribute Pos_10=2 numeric
@attribute Pos_10=3 numeric
@attribute Pos_10=4 numeric
@attribute Pos_10=5 numeric
@attribute Pos_11=1 numeric
@attribute Pos_11=2 numeric
@attribute Pos_11=3 numeric
@attribute Pos_11=4 numeric
@attribute Pos_11=5 numeric
@attribute Pos_12=1 numeric
@attribute Pos_12=2 numeric
@attribute Pos_12=3 numeric
@attribute Pos_12=4 numeric
@attribute Pos_12=5 numeric
@attribute Pos_13=1 numeric
@attribute Pos_13=2 numeric
@attribute Pos_13=3 numeric
@attribute Pos_13=4 numeric
@attribute Pos_13=5 numeric
@attribute Pos_14=1 numeric
@attribute Pos_14=2 numeric
@attribute Pos_14=3 numeric
@attribute Pos_14=4 numeric
@attribute Pos_14=5 numeric
@attribute Pos_15=1 numeric
@attribute Pos_15=2 numeric
@attribute Pos_15=3 numeric
@attribute Pos_15=4 numeric
@attribute Pos_15=5 numeric
@attribute Pos_16=1 numeric
@attribute Pos_16=2 numeric
@attribute Pos_16=3 numeric
@attribute Pos_16=4 numeric
@attribute Pos_16=5 numeric
@attribute Pos_17=1 numeric
@attribute Pos_17=2 numeric
@attribute Pos_17=3 numeric
@attribute Pos_17=4 numeric
@attribute Pos_17=5 numeric
@attribute Pos_18=1 numeric
@attribute Pos_18=2 numeric
@attribute Pos_18=3 numeric
@attribute Pos_18=4 numeric
@attribute Pos_18=5 numeric
@attribute Pos_19=1 numeric
@attribute Pos_19=2 numeric
@attribute Pos_19=3 numeric
@attribute Pos_19=4 numeric
@attribute Pos_19=5 numeric
@attribute Pos_20=1 numeric
@attribute Pos_20=2 numeric
@attribute Pos_20=3 numeric
@attribute Pos_20=4 numeric
@attribute Pos_20=5 numeric
@attribute Class {Target,Non-Target}

@data
0.146341,0.684211,0.516129,0.323529,0.5,0.272727,0.571429,0.285714,0.25,0.666667,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Target
0.536585,0.631579,0.462366,0.323529,0.583333,0.454545,0.428571,0.142857,0.166667,0.666667,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Target
0.439024,0.526316,0.681004,0.323529,0.333333,0.545455,0.428571,0,0.416667,0.666667,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Target
0.268293,0.157895,0.397849,0.323529,0.5,0.363636,0.285714,0,0.5,0.666667,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Target
0.512195,0.736842,0.275986,0.220588,0.5,0.636364,0.142857,0.428571,0.083333,0.666667,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Target
0.512195,0.578947,0.333333,0.220588,0.583333,0.545455,0.142857,0.142857,0.25,0.666667,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Target
0.341463,0.578947,0.340502,0.220588,0.666667,0.363636,0,0.571429,0.166667,0.666667,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Target
0.292683,0.210526,0.37276,0.220588,0.5,0.272727,0.285714,0,0.583333,0.666667,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.121951,0.578947,0.655914,0.411765,0.416667,0.545455,0.428571,0.142857,0.25,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Target
0,0,0.620072,0.220588,0.416667,0.181818,0.142857,0.571429,0.5,0.666667,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Target
0.121951,0.052632,0.469534,0.323529,0.5,0.181818,0.142857,0,0.75,0.666667,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Target
0.487805,0.684211,0.455197,0.514706,0.666667,0.545455,0,0.428571,0.083333,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Target
0.634146,0.684211,0.344086,0.514706,0.666667,0.545455,0,0.285714,0.166667,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Target
0.585366,0.736842,0.562724,0.514706,0.583333,0.454545,0.142857,0.142857,0.333333,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Target
0.121951,0.263158,0.673835,0.676471,0.25,0.545455,0.571429,0,0.416667,0.333333,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Target
0.512195,0.631579,0.268817,0.514706,0.75,0.363636,0.285714,0.285714,0.083333,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Target
0.170732,0.894737,0.508961,0.558824,0.333333,0.454545,0.142857,0.571429,0.333333,0.333333,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Target
1,0.789474,0.318996,0.448529,0.5,0.727273,0.142857,0,0.25,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Target
0.585366,0.894737,0.573477,0.448529,0.583333,0.454545,0,0.428571,0.25,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Target
0.463415,0.368421,0.584229,0.448529,0.416667,0.454545,0.285714,0,0.5,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.487805,0.421053,0.598566,0.448529,0.416667,0.545455,0.142857,0,0.5,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.341463,0.631579,0.673835,0.448529,0.333333,0.727273,0.285714,0.142857,0.25,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Target
0.121951,0.578947,0.716846,0.161765,0.666667,0.181818,0.142857,0.142857,0.5,0.833333,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Target
0.487805,0.631579,0.695341,0.220588,0.583333,0.454545,0,0,0.5,0.666667,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Target
0.439024,0.631579,0.455197,0.220588,0.583333,0.454545,0.142857,0.142857,0.333333,0.666667,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Target
0.317073,0.631579,0.612903,0.220588,0.5,0.545455,0,0.285714,0.333333,0.666667,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Target
0.292683,0.526316,0.412186,0.220588,0.416667,0.454545,0.571429,0.142857,0.25,0.666667,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Target
0.195122,0.210526,0.637993,0.220588,0.583333,0.272727,0.142857,0,0.583333,0.666667,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Target
0.146341,0.631579,0.408602,0.338235,0.583333,0.454545,0.428571,0.142857,0.166667,0.5,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Target
0.02439,0.157895,0.598566,0.161765,0.5,0.090909,0.142857,0.142857,0.75,0.833333,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.146341,0.105263,0.684588,0.161765,0.5,0.181818,0.142857,0,0.75,0.833333,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.317073,0.894737,0.512545,0.441176,0.333333,0.636364,0.142857,0.571429,0.166667,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Target
0.317073,0.473684,0.616487,0.441176,0.333333,0.636364,0.285714,0,0.416667,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Target
0.292683,0.631579,0.508961,0.441176,0.333333,0.727273,0.285714,0.428571,0.083333,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Target
0.243902,0.842105,0.462366,0.441176,0.5,0.636364,0,0.571429,0.083333,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Target
0.195122,0.315789,0.555556,0.441176,0.416667,0.454545,0,0.142857,0.583333,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.170732,0.368421,0.691756,0.441176,0.25,0.545455,0.428571,0,0.5,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Target
0.02439,0.368421,0.835125,0.441176,0.333333,0.363636,0.142857,0.142857,0.666667,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Target
0.439024,0.684211,0.655914,0.580882,0.333333,0.727273,0.285714,0.285714,0.166667,0.333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Target
0.317073,0.684211,0.731183,0.580882,0.5,0.545455,0,0.285714,0.333333,0.333333,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Target
0.219512,0.684211,0.673835,0.580882,0.333333,0.636364,0,0.428571,0.333333,0.333333,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Target
0.219512,0.684211,0.704659,0.580882,0.333333,0.727273,0,0.428571,0.25,0.333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Target
0.195122,0.315789,0.670251,0.580882,0.416667,0.454545,0.142857,0.142857,0.5,0.333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Target
0.121951,0.578947,0.620072,0.676471,0.333333,0.636364,0.428571,0.142857,0.25,0.166667,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Target
0.073171,0.368421,0.734767,0.580882,0.25,0.545455,0.285714,0,0.583333,0.333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Target
0.609756,0.578947,0.369176,0.580882,0.583333,0.636364,0,0.142857,0.25,0.333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Target
0.585366,0.631579,0.598566,0.580882,0.333333,0.818182,0.142857,0,0.333333,0.333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Target
0.414634,0.578947,0.655914,0.580882,0.25,0.727273,0.285714,0.142857,0.333333,0.333333,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Target
