@relation sea.data-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute atr3 numeric
@attribute class {0,1}

@data
0.884496,0.839926,0.28394,1
0.458046,0.856058,0.803211,1
0.418527,0.564372,0.516041,1
0.661934,0.52229,0.764322,1
0.760541,0.906843,0.039512,1
0.040872,0.579467,0.501657,1
0.022954,0.210376,0.759668,1
0.563963,0.909461,0.002065,1
0.749355,0.28603,0.063616,0
0.142078,0.866857,0.191391,1
0.431209,0.707461,0.138293,0
0.229737,0.902645,0.320258,1
0.809454,0.359797,0.831628,1
0.939264,0.333279,0.684959,1
0.54367,0.444622,0.879533,1
0.354065,0.881628,0.556089,1
0.167646,0.619733,0.310813,1
0.486567,0.502231,0.870343,1
0.209679,0.008628,0.010901,0
0.911275,0.331185,0.429692,0
0.690991,0.261314,0.571053,1
0.594606,0.256006,0.592474,1
0.700638,0.472002,0.245898,1
0.353611,0.802017,0.15811,1
0.421729,0.46895,0.830994,1
0.971181,0.701335,0.826081,1
0.709972,0.837012,0.62028,1
0.168185,0.049964,0.341964,0
0.311301,0.913048,0.489429,1
0.169043,0.081894,0.044167,0
0.553911,0.290091,0.924395,1
0.092099,0.082498,0.428777,0
0.551462,0.259765,0.422123,0
0.9611,0.248197,0.703505,1
0.0852,0.323779,0.292306,0
0.373763,0.634298,0.112552,0
0.547321,0.602009,0.590975,1
0.683913,0.63517,0.586047,1
0.925263,0.510438,0.145333,1
0.592949,0.574138,0.531192,1
0.833908,0.953345,0.667055,1
0.20153,0.370555,0.466071,1
0.694343,0.758406,0.540122,0
0.392685,0.652702,0.753178,1
0.254697,0.344147,0.656374,1
0.979317,0.242414,0.176422,0
0.752859,0.32178,0.92195,1
0.895921,0.453136,0.490215,1
0.406462,0.157263,0.524829,0
0.527833,0.990932,0.894737,1
0.749306,0.434854,0.290273,0
0.087547,0.043443,0.081981,0
0.387611,0.738384,0.280849,1
0.980797,0.457298,0.271493,0
0.779085,0.193436,0.079444,0
0.646584,0.569686,0.404823,0
0.726958,0.929683,0.661042,1
0.920577,0.555775,0.476962,1
0.990627,0.767265,0.811878,0
0.810713,0.89389,0.420417,1
0.632246,0.701295,0.56525,1
0.158582,0.836773,0.346687,1
0.030203,0.426157,0.612671,1
0.995842,0.017486,0.729839,0
0.94717,0.390875,0.9776,1
0.946651,0.454557,0.537623,1
0.221809,0.349496,0.015432,1
0.243371,0.435876,0.230835,0
0.13716,0.796115,0.488656,1
0.63286,0.835372,0.233401,1
0.261514,0.846102,0.339845,1
0.863591,0.069676,0.980166,1
0.460569,0.957765,0.678505,1
0.412302,0.216121,0.344486,0
0.565631,0.359944,0.666638,1
0.795825,0.897504,0.684625,1
0.693588,0.173274,0.22872,0
0.00864,0.462148,0.989524,1
0.308234,0.329363,0.527512,1
0.399058,0.507674,0.982596,1
0.465417,0.661098,0.266837,1
0.877222,0.611351,0.511831,1
0.971294,0.178462,0.251845,0
0.075958,0.9365,0.700107,1
0.109765,0.928857,0.095979,1
0.390986,0.085494,0.38856,0
0.414877,0.916103,0.871055,1
0.423756,0.85365,0.673568,1
0.514724,0.940436,0.7669,1
0.551761,0.278725,0.834804,1
0.457206,0.086641,0.290161,0
0.023135,0.990299,0.302704,1
0.919118,0.398709,0.251302,0
0.484221,0.639891,0.009306,0
0.555968,0.880392,0.713039,1
0.73401,0.386601,0.868908,1
0.32702,0.635806,0.64068,1
0.914533,0.47548,0.40183,1
0.562135,0.692019,0.904914,1
0.682288,0.207611,0.718181,1
0.606333,0.969514,0.911518,0
0.609378,0.920855,0.989665,1
0.801213,0.702701,0.145058,1
0.089293,0.013958,0.783961,0
0.649774,0.424636,0.295088,0
0.900118,0.696947,0.936054,1
0.388947,0.840966,0.047508,0
0.04857,0.765718,0.672642,1
0.735201,0.584156,0.745464,1
0.504987,0.735126,0.509922,1
0.437805,0.655008,0.841428,1
0.668976,0.625385,0.943428,1
0.050014,0.23851,0.883065,1
0.935458,0.819117,0.412379,1
0.660054,0.459914,0.395633,1
0.225619,0.068266,0.363524,0
0.652433,0.10898,0.30539,0
0.84411,0.815342,0.463614,1
0.470328,0.305036,0.809023,1
0.930423,0.75245,0.45805,1
0.990959,0.34111,0.930581,1
0.160216,0.342955,0.250806,0
0.802875,0.646467,0.528896,0
0.714743,0.892451,0.989328,1
0.001426,0.294713,0.524592,1
0.110045,0.988238,0.127438,1
0.293258,0.936492,0.719684,1
0.688912,0.177727,0.204105,0
0.518853,0.134679,0.606282,0
0.477651,0.857118,0.49934,1
0.503562,0.028227,0.309012,0
0.920679,0.298334,0.585479,1
0.593059,0.110063,0.767649,1
0.098292,0.895117,0.283472,1
0.831574,0.003148,0.615233,0
0.180903,0.819368,0.20034,1
0.954048,0.806651,0.378822,1
0.663741,0.878191,0.712228,1
0.906421,0.021231,0.385601,0
0.319587,0.971111,0.749208,1
0.081166,0.516852,0.615755,1
0.411949,0.899258,0.571015,1
0.902408,0.186241,0.764012,0
0.005604,0.964383,0.783075,1
0.771001,0.161889,0.391344,0
0.040074,0.103564,0.602044,0
0.124825,0.987676,0.773598,1
0.958748,0.522802,0.357056,0
0.039647,0.972843,0.219365,1
0.872064,0.790409,0.695125,1
0.97665,0.459132,0.857789,1
0.423495,0.640861,0.941918,1
0.802756,0.333256,0.629238,1
0.436839,0.231275,0.789332,1
0.218938,0.562926,0.006063,0
0.08572,0.363145,0.217589,0
0.33597,0.436981,0.57697,1
0.227377,0.272089,0.982516,1
0.731229,0.840303,0.186268,1
0.481142,0.128178,0.349212,0
0.461452,0.978481,0.126713,1
0.209743,0.916075,0.459955,1
0.478979,0.466045,0.606371,1
0.829195,0.82399,0.690076,1
0.260956,0.26704,0.373192,0
0.539144,0.355703,0.692365,1
0.195994,0.878663,0.425092,1
0.006835,0.774334,0.961045,1
0.752782,0.08775,0.366576,0
0.00382,0.826561,0.391205,1
0.29259,0.997608,0.047486,1
0.821563,0.737592,0.286941,0
0.004626,0.660161,0.570854,1
0.015858,0.263212,0.814153,1
0.141865,0.239238,0.889002,1
0.013566,0.850046,0.616996,1
0.937797,0.983603,0.728881,1
0.810129,0.120078,0.424415,0
0.117676,0.471929,0.224493,0
0.209507,0.511461,0.021742,0
0.17161,0.592624,0.757915,1
0.85584,0.572064,0.399322,1
0.811307,0.288318,0.146396,0
0.138354,0.763421,0.591224,0
0.746992,0.320099,0.017752,0
0.440196,0.442193,0.659841,1
0.914124,0.884365,0.497112,1
0.395806,0.518881,0.337761,1
0.111496,0.095668,0.754896,1
0.667742,0.154211,0.965053,1
0.442548,0.111442,0.303913,0
0.874865,0.895168,0.657057,1
0.215254,0.674837,0.178962,1
0.117021,0.838833,0.213315,0
0.723166,0.710456,0.154762,1
0.229324,0.49255,0.686394,1
0.588231,0.441286,0.308151,0
0.59551,0.273198,0.735025,0
0.38466,0.038931,0.618963,0
0.934099,0.276013,0.88139,1
0.95085,0.060344,0.804812,0
0.899179,0.018119,0.099001,0
0.728583,0.253788,0.741321,1
0.746346,0.42771,0.298722,0
0.869,0.6069,0.59055,1
0.880101,0.325569,0.502564,1
0.364521,0.121519,0.524284,0
0.397552,0.405668,0.447969,1
0.46603,0.252774,0.416268,0
0.270918,0.515296,0.987564,1
0.769091,0.728883,0.957421,1
0.156582,0.256137,0.850021,0
0.863041,0.440566,0.490088,1
0.766142,0.992683,0.007882,1
0.114192,0.532193,0.429278,1
0.937862,0.877277,0.860157,1
0.130042,0.276419,0.769104,1
0.79172,0.756666,0.400458,1
0.485526,0.357874,0.07623,0
0.614023,0.926281,0.667695,1
0.366828,0.157775,0.220191,0
0.150447,0.228098,0.263623,0
0.760298,0.69293,0.776395,1
0.570181,0.636549,0.102034,0
0.912969,0.871168,0.101172,1
0.627806,0.501657,0.265487,0
0.859535,0.341743,0.755448,1
0.268009,0.423138,0.950631,1
0.580926,0.170815,0.767816,1
0.398933,0.03143,0.99603,1
0.724368,0.772423,0.857398,1
0.408952,0.959463,0.994786,1
0.830596,0.09595,0.026591,0
0.59762,0.292103,0.571733,1
0.633858,0.327175,0.930721,1
0.75032,0.881351,0.536707,1
0.052159,0.304516,0.062604,0
0.335969,0.058626,0.610327,1
0.831054,0.467721,0.354879,1
0.427163,0.34966,0.561926,1
0.445628,0.588544,0.716163,0
0.88065,0.287889,0.500399,0
0.615077,0.431115,0.41637,1
0.31245,0.953108,0.696645,1
0.257609,0.759279,0.815715,1
0.81791,0.426038,0.65392,1
0.893761,0.008791,0.888977,1
0.358472,0.450898,0.578681,1
0.039435,0.294837,0.847358,1
0.58274,0.347751,0.434589,0
0.778873,0.850989,0.563212,0
0.804062,0.259851,0.455932,1
0.019124,0.271641,0.655254,1
0.697688,0.309168,0.485994,0
0.317981,0.374966,0.91238,1
0.825869,0.491056,0.480553,1
0.7859,0.327905,0.785398,1
0.675666,0.21998,0.566456,0
0.070961,0.129661,0.545861,0
0.389533,0.001784,0.936707,1
0.27345,0.591957,0.245684,1
0.901126,0.731707,0.562585,1
0.106664,0.474961,0.895572,1
0.966017,0.376119,0.797845,1
0.704033,0.583239,0.120539,0
0.803225,0.687023,0.834245,1
0.816689,0.3801,0.749216,1
0.381905,0.68592,0.614882,1
0.277861,0.860596,0.626498,1
0.592277,0.189076,0.398089,0
0.664048,0.293654,0.631477,1
0.669784,0.429318,0.381971,1
0.012551,0.502537,0.75352,1
0.189548,0.587761,0.689968,0
0.967861,0.439179,0.212448,0
0.125089,0.827359,0.005104,1
0.687925,0.63163,0.58194,1
0.820711,0.980059,0.979157,1
0.273698,0.610631,0.114805,0
0.039941,0.496803,0.317291,0
0.999339,0.070803,0.868283,1
0.658575,0.558247,0.195113,0
0.997424,0.407586,0.976211,1
0.234932,0.981346,0.525464,1
0.612948,0.107396,0.203048,0
0.087446,0.182198,0.918425,1
0.792834,0.033221,0.304622,0
0.53004,0.621941,0.885283,1
0.692753,0.753564,0.718268,1
0.311794,0.913411,0.977773,1
0.320981,0.953983,0.431727,1
0.935289,0.957221,0.47877,1
0.064609,0.681847,0.981906,1
0.864048,0.900329,0.513205,1
0.933552,0.817856,0.489654,1
0.439776,0.374932,0.99298,1
0.128486,0.711246,0.483853,1
0.624629,0.461621,0.749507,1
0.415583,0.181226,0.501524,0
0.138437,0.980325,0.899117,1
0.662142,0.881022,0.355102,1
0.781318,0.868337,0.183056,1
0.686164,0.672738,0.178445,1
0.047663,0.171418,0.258458,0
0.882667,0.74234,0.616437,1
0.203948,0.365938,0.452901,1
0.547179,0.954456,0.970417,1
0.934742,0.869532,0.888677,1
0.750522,0.243773,0.123056,0
0.112101,0.306137,0.246694,0
0.978875,0.425166,0.924216,0
0.596597,0.182667,0.20268,0
0.925009,0.819147,0.986569,1
0.185073,0.439466,0.748495,1
0.393902,0.718909,0.417866,1
0.588415,0.306537,0.925536,1
0.550325,0.048584,0.870783,1
0.354743,0.11747,0.46069,0
0.542651,0.3849,0.36015,0
0.567582,0.562857,0.618511,1
0.381985,0.605077,0.621548,1
0.044535,0.370038,0.299304,0
0.088938,0.717199,0.767089,1
0.02373,0.692623,0.016274,0
0.741215,0.887088,0.236474,0
0.004552,0.697192,0.429571,1
0.082084,0.78975,0.686457,1
0.352589,0.304961,0.142244,0
0.91004,0.763821,0.301627,1
0.133848,0.600959,0.39301,1
0.318141,0.160092,0.900156,1
0.852719,0.91646,0.915942,1
0.803514,0.152409,0.689893,1
0.849605,0.119457,0.355266,0
0.909209,0.041714,0.581359,0
0.346697,0.723632,0.996386,1
0.48743,0.298007,0.211301,0
0.898968,0.604339,0.844079,1
0.764438,0.744232,0.558982,1
0.660663,0.47492,0.211075,0
0.627341,0.900999,0.272233,1
0.020449,0.627527,0.40863,1
0.669251,0.990021,0.191445,0
0.713622,0.187824,0.272676,0
0.485848,0.484004,0.82234,1
0.088334,0.666415,0.601924,1
0.410628,0.160899,0.469925,1
0.635831,0.681028,0.535466,1
0.582001,0.807728,0.740122,1
0.435234,0.148745,0.53211,0
0.138755,0.723583,0.120421,1
0.911409,0.393124,0.053413,0
0.877131,0.875783,0.782077,1
0.542173,0.383995,0.818247,1
0.544909,0.288166,0.024075,0
0.969194,0.559569,0.443907,1
0.367278,0.184022,0.153632,0
0.332789,0.68577,0.907011,1
0.409334,0.027423,0.323917,0
0.420567,0.377356,0.718002,1
0.253124,0.500074,0.263153,0
0.884072,0.081392,0.748105,1
0.36958,0.77221,0.609721,1
0.331761,0.05362,0.889976,1
0.237668,0.0436,0.501553,0
0.729379,0.408559,0.041989,0
0.436001,0.365932,0.45945,1
0.743296,0.177444,0.154252,0
0.677528,0.417432,0.791725,1
0.498841,0.539826,0.990591,1
0.312019,0.600308,0.207183,1
0.653939,0.097151,0.342816,0
0.14078,0.844399,0.462063,1
0.252943,0.50408,0.008854,0
0.870015,0.468331,0.545513,1
0.645786,0.699794,0.609729,1
0.117217,0.401449,0.884922,1
0.941275,0.875511,0.484478,1
0.475797,0.691689,0.897086,1
0.788846,0.239895,0.021327,0
0.084285,0.483417,0.799794,1
0.987496,0.808678,0.026159,1
0.276993,0.5717,0.470813,1
0.271479,0.080534,0.246084,0
0.482001,0.130998,0.00474,0
0.006503,0.489245,0.676572,1
0.180922,0.573654,0.61204,1
0.813554,0.633395,0.899407,1
0.116803,0.699198,0.23506,1
0.507852,0.261244,0.961818,1
0.832949,0.432626,0.707631,1
0.513177,0.953746,0.493123,1
0.084735,0.49789,0.418448,0
0.987134,0.095012,0.573546,0
0.668677,0.185579,0.137811,0
0.81898,0.037209,0.380063,0
0.736416,0.615151,0.040065,0
0.876399,0.001875,0.029097,0
0.43452,0.736757,0.81378,1
0.690473,0.306897,0.942887,1
0.804792,0.361329,0.866462,1
0.45636,0.440003,0.959991,1
0.625594,0.097794,0.607266,0
0.135033,0.987361,0.38035,1
0.602485,0.420441,0.115702,0
0.422335,0.144824,0.188215,0
0.881584,0.001986,0.804562,1
0.308906,0.747446,0.347258,1
0.108767,0.213713,0.905632,1
0.653727,0.865621,0.690168,1
0.963415,0.297428,0.723898,0
0.284773,0.10424,0.96991,1
0.524697,0.085604,0.366135,0
0.230454,0.554377,0.803897,1
0.556377,0.608455,0.684097,1
0.355883,0.031347,0.978995,1
0.245086,0.884626,0.029763,1
0.750215,0.71996,0.178121,1
0.017382,0.90205,0.812083,1
0.006284,0.781991,0.189405,1
0.867599,0.555567,0.478013,0
0.109935,0.281903,0.21008,0
0.890361,0.894207,0.531597,1
0.925555,0.510588,0.7109,1
0.395194,0.740692,0.069438,1
0.46063,0.247584,0.859046,1
0.149623,0.671126,0.78018,1
0.453095,0.969617,0.686897,1
0.52516,0.164903,0.418741,0
0.446824,0.628848,0.301402,1
0.523031,0.833029,0.583427,1
0.3436,0.294321,0.619227,1
0.035006,0.688693,0.884215,1
0.936279,0.743258,0.973666,0
0.414363,0.753844,0.241803,1
0.723429,0.928731,0.18814,1
0.093624,0.606909,0.883695,1
0.235744,0.18509,0.877645,1
0.018113,0.461067,0.20735,0
0.755395,0.826606,0.100496,1
0.515276,0.984742,0.286033,1
0.727969,0.259693,0.537454,0
0.013531,0.779286,0.009774,0
0.707986,0.197938,0.985564,1
0.804853,0.869257,0.342055,0
0.05434,0.219693,0.79938,0
0.68077,0.006721,0.434169,0
0.833332,0.534693,0.226557,0
0.519411,0.512616,0.800167,1
0.772316,0.337616,0.389706,0
0.116893,0.399506,0.522809,1
0.597457,0.508368,0.626494,1
0.377606,0.96858,0.442902,1
0.188261,0.242276,0.504405,0
0.249023,0.938605,0.305189,0
0.473275,0.531773,0.430958,1
0.044382,0.231118,0.240056,0
0.568748,0.62979,0.602549,1
0.029289,0.12535,0.510521,0
0.633729,0.137008,0.029041,1
0.105579,0.47197,0.443281,1
0.714255,0.947716,0.162863,1
0.886284,0.468079,0.045617,0
0.99985,0.476602,0.352238,0
0.707729,0.592322,0.860941,1
0.222099,0.463485,0.962132,1
0.588848,0.472649,0.87815,1
0.609669,0.907221,0.233902,1
0.379172,0.677212,0.009075,1
0.6249,0.171963,0.056689,0
0.640053,0.10233,0.87075,1
0.578945,0.222981,0.684138,1
0.815309,0.545076,0.56315,0
0.008556,0.525278,0.288791,1
0.997925,0.166934,0.819991,1
0.074147,0.053885,0.322835,0
0.731105,0.331936,0.546748,1
0.503915,0.603465,0.867195,1
0.705803,0.737943,0.783877,1
0.960924,0.46801,0.571421,1
0.013081,0.134563,0.813646,0
0.659852,0.102429,0.619048,0
0.269387,0.439034,0.265358,0
0.492935,0.588221,0.796866,1
0.920158,0.343608,0.580044,1
0.947073,0.447234,0.568039,1
0.185165,0.35191,0.937633,1
0.819926,0.50905,0.92233,1
0.643624,0.735974,0.854657,1
0.838407,0.4737,0.961262,1
0.912735,0.226614,0.451328,0
0.81484,0.248188,0.629711,1
0.591809,0.209747,0.159053,0
0.656993,0.727121,0.191742,1
0.079023,0.129368,0.988261,1
0.638429,0.91059,0.731962,1
0.646536,0.586615,0.585527,1
0.060307,0.546786,0.592737,1
0.773406,0.044057,0.378706,0
0.292268,0.008408,0.32323,0
0.218182,0.48231,0.422953,1
0.209418,0.614723,0.717338,1
0.744099,0.705596,0.187381,1
0.616159,0.919373,0.664581,1
0.505964,0.250102,0.747641,1
0.796894,0.340372,0.539315,1
0.384449,0.918051,0.158528,1
0.92646,0.481786,0.560797,1
0.964095,0.983782,0.019799,1
0.598478,0.737167,0.461953,1
0.442742,0.649362,0.725107,0
0.568709,0.389683,0.321587,1
0.639797,0.06922,0.640949,0
0.409611,0.180256,0.006969,0
0.098299,0.165522,0.470778,1
0.647319,0.031567,0.169388,0
0.015343,0.189212,0.784932,1
0.92638,0.246878,0.956411,1
0.896243,0.681516,0.428016,1
0.071191,0.749632,0.539622,1
0.818857,0.180564,0.147665,0
0.360842,0.154658,0.022513,0
0.320204,0.493318,0.483899,1
0.524901,0.653315,0.578936,1
0.842531,0.363862,0.154057,0
0.610753,0.11046,0.138015,0
0.791982,0.566059,0.971957,1
0.315674,0.511575,0.574163,1
0.692148,0.721857,0.362993,0
0.876519,0.385531,0.512132,1
0.878853,0.996062,0.164232,1
0.649348,0.743197,0.944011,1
0.10705,0.09806,0.260777,0
0.208547,0.398818,0.224789,1
0.964876,0.196739,0.863713,1
0.708323,0.437871,0.415076,1
0.159717,0.778099,0.453457,0
0.163619,0.965619,0.232947,0
0.961641,0.397206,0.44622,1
0.140393,0.390225,0.102851,0
0.488302,0.363654,0.965264,1
0.762478,0.190046,0.697385,1
0.386805,0.561094,0.007884,1
0.998963,0.422987,0.495595,1
0.201073,0.949083,0.194905,1
0.914663,0.427879,0.407161,1
0.825089,0.853411,0.487286,1
0.243622,0.590165,0.212918,1
0.953819,0.178175,0.428772,0
0.368242,0.126149,0.443643,0
0.687253,0.451554,0.850185,1
0.874544,0.345774,0.844903,0
0.294841,0.039799,0.440308,0
0.467696,0.847499,0.08579,1
0.700879,0.573104,0.258257,1
0.163258,0.471201,0.67643,1
0.649387,0.105194,0.833381,0
0.23137,0.277017,0.772684,1
0.72858,0.622866,0.604838,1
0.96864,0.449736,0.678743,1
0.489553,0.119043,0.472981,0
0.966541,0.558798,0.250023,1
0.131893,0.508307,0.61192,1
0.979508,0.288344,0.412226,0
0.393558,0.2456,0.646525,1
0.522633,0.419204,0.543552,1
0.042063,0.148383,0.854343,0
0.598132,0.533082,0.274174,0
0.652136,0.747184,0.044917,0
0.305966,0.294966,0.286083,0
0.803279,0.898033,0.73302,1
0.186365,0.145239,0.411671,0
0.39086,0.058188,0.204844,0
0.477409,0.748425,0.164694,1
0.89681,0.019029,0.530177,0
0.552126,0.80438,0.582626,1
0.551539,0.627572,0.822943,1
0.922539,0.109019,0.295358,0
0.007046,0.02837,0.508597,0
0.173637,0.920299,0.773347,1
0.978486,0.978222,0.477991,1
0.726615,0.642713,0.975381,1
0.661753,0.505554,0.118349,0
0.309917,0.701004,0.418134,1
0.328559,0.241071,0.718967,1
0.350111,0.014316,0.976925,1
0.042719,0.485517,0.550575,1
0.405795,0.323916,0.780865,1
0.302121,0.258849,0.840183,0
0.901564,0.815562,0.652162,1
0.321099,0.770541,0.777199,1
0.471522,0.195326,0.492472,0
0.436416,0.211432,0.051163,0
0.225775,0.028079,0.143676,0
0.513612,0.69428,0.484853,1
0.01819,0.265712,0.30368,0
0.524577,0.143855,0.349043,0
0.959417,0.001197,0.989468,1
0.771744,0.766665,0.911544,1
0.961992,0.404011,0.043331,0
0.615456,0.094517,0.184923,0
0.122626,0.328625,0.109713,0
0.022898,0.594594,0.555647,0
0.860309,0.859357,0.361399,1
0.003206,0.710471,0.811032,1
0.711677,0.800498,0.243129,1
0.567138,0.154666,0.72669,1
0.558692,0.770051,0.927545,1
0.864572,0.11246,0.015361,0
0.441104,0.125098,0.623441,0
0.7197,0.179081,0.505094,0
0.038431,0.866523,0.964905,0
0.576969,0.775935,0.004248,0
0.576408,0.247402,0.772071,1
0.402089,0.498757,0.672676,1
0.268793,0.600217,0.134914,0
0.712687,0.150299,0.12055,0
0.275422,0.744019,0.617796,1
0.923102,0.122882,0.575131,0
0.989405,0.540032,0.003157,0
0.315951,0.007428,0.855026,1
0.254855,0.627094,0.035887,0
0.125841,0.708591,0.617728,1
0.308792,0.752672,0.528,0
0.902973,0.648579,0.175256,1
0.392579,0.793082,0.173505,1
0.915965,0.748665,0.277203,1
0.288681,0.280385,0.471735,0
0.287837,0.326755,0.49699,1
0.953848,0.532904,0.199629,1
0.241481,0.817386,0.474323,1
0.570032,0.002315,0.571755,0
0.650905,0.74704,0.651401,0
0.540097,0.824935,0.359156,1
0.573574,0.636388,0.36142,1
0.916775,0.833185,0.466886,1
0.159929,0.963907,0.747312,1
0.496788,0.946972,0.193454,1
0.764325,0.667806,0.288537,1
0.670131,0.860322,0.807368,1
0.607335,0.458764,0.364512,1
0.283684,0.723697,0.603493,1
0.360066,0.964944,0.719519,1
0.798095,0.186398,0.48145,0
0.150295,0.228755,0.071786,0
0.175715,0.265265,0.385349,0
0.933072,0.673915,0.274389,1
0.534212,0.081749,0.924247,1
0.540528,0.288752,0.28897,0
0.012443,0.892493,0.681475,1
0.857401,0.400989,0.649355,1
0.587401,0.130798,0.61352,0
0.359574,0.685334,0.384776,1
0.9506,0.770154,0.475331,1
0.444047,0.749749,0.486868,1
0.831502,0.41111,0.119793,0
0.699872,0.408789,0.19623,0
0.301266,0.877735,0.084814,1
0.278709,0.734198,0.814168,1
0.864999,0.427683,0.60381,1
0.113008,0.988616,0.759872,0
0.758737,0.235196,0.94729,1
0.984943,0.434153,0.181033,0
0.845267,0.300851,0.18846,0
0.70965,0.384716,0.257444,1
0.262436,0.342283,0.169569,0
0.076473,0.983769,0.407254,1
0.411431,0.011055,0.166034,0
0.99967,0.925936,0.58805,1
0.161121,0.535335,0.961202,1
0.969488,0.142227,0.962519,1
0.443097,0.150972,0.359882,0
0.535703,0.617353,0.163649,0
0.959636,0.333244,0.339281,1
0.316996,0.746564,0.977596,1
0.757627,0.143623,0.25286,0
0.069551,0.840939,0.515697,1
0.376256,0.476894,0.376733,1
0.619133,0.339246,0.160481,1
0.490235,0.52039,0.214966,1
0.137733,0.378641,0.824086,0
0.711894,0.16336,0.133465,1
0.909925,0.111053,0.757325,1
0.254702,0.010177,0.424839,0
0.85112,0.940567,0.55493,1
0.417441,0.931694,0.573118,0
0.270925,0.733628,0.09879,1
0.254003,0.313781,0.787106,1
0.692432,0.611188,0.489105,1
0.774554,0.622598,0.433212,1
0.73366,0.19053,0.35202,0
0.200734,0.776889,0.312609,0
0.717425,0.86757,0.279221,1
0.79923,0.852369,0.171428,0
0.58597,0.270243,0.831324,1
0.584038,0.618427,0.231702,1
0.229601,0.720836,0.680798,0
0.343417,0.114002,0.688636,0
0.304556,0.040648,0.065422,0
0.817542,0.378058,0.557147,1
0.245613,0.836398,0.669834,0
0.688736,0.841292,0.114984,1
0.111526,0.946339,0.114666,1
0.56474,0.346395,0.972048,1
0.067223,0.652843,0.798505,1
0.766853,0.487136,0.487717,0
0.5278,0.553167,0.576702,1
0.931226,0.133842,0.880317,1
0.970239,0.550148,0.221671,0
0.391421,0.336681,0.933691,1
0.283004,0.048349,0.198503,0
0.394764,0.170544,0.64209,1
0.823393,0.440589,0.872642,1
0.927727,0.360353,0.661655,1
0.913522,0.238351,0.800875,1
0.372213,0.681189,0.021566,0
0.231323,0.243262,0.001407,0
0.579956,0.935128,0.125681,1
0.983476,0.32421,0.710711,1
0.494771,0.352795,0.840236,1
0.79339,0.712875,0.908417,1
0.07322,0.570068,0.176628,0
0.808424,0.977535,0.831495,1
0.658695,0.85309,0.523087,1
0.096343,0.524521,0.512763,1
0.459627,0.638472,0.539262,1
0.962681,0.249967,0.821348,1
0.602775,0.66158,0.77562,1
0.374437,0.684034,0.117265,1
0.254087,0.293918,0.434397,1
0.271438,0.265885,0.243139,0
0.118966,0.766255,0.82016,1
0.290761,0.332917,0.891625,1
0.971388,0.430882,0.193479,0
0.680859,0.014818,0.391511,0
0.676409,0.167124,0.679801,0
0.851162,0.797095,0.498503,1
0.091005,0.932931,0.167748,1
0.198803,0.410913,0.29257,0
0.177157,0.112722,0.533085,0
0.445657,0.424705,0.218298,0
0.855591,0.411803,0.351104,0
0.42664,0.742644,0.820089,1
0.90977,0.499885,0.153881,0
0.296964,0.652412,0.866187,1
0.585316,0.033926,0.750422,0
0.444857,0.042984,0.101879,0
0.155735,0.634992,0.089921,0
0.05969,0.308244,0.018421,0
0.720056,0.369551,0.451725,1
0.112186,0.271807,0.249735,1
0.771699,0.403642,0.782891,0
0.056047,0.649075,0.45663,1
0.683011,0.207046,0.425482,0
0.250055,0.527389,0.74989,1
0.16237,0.839841,0.00717,1
0.148074,0.025615,0.13733,0
