@relation 2CHT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute class {0,1}

@data
0.183081,0.551246,0
0.266445,0.455896,1
0.320252,0.556899,1
0.218552,0.38999,0
0.205013,0.311004,0
0.287769,0.571032,1
0.382204,0.630842,1
0.136459,0.331062,0
0.201213,0.523287,0
0.302089,0.545689,1
0.323446,0.634954,1
0.301499,0.306223,0
0.279575,0.393106,0
0.298492,0.509286,1
0.245082,0.681731,0
0.219824,0.503447,0
0.216493,0.564419,0
0.165669,0.659998,0
0.276071,0.409542,1
0.1778,0.650347,0
0.240621,0.346645,0
0.305565,0.611548,1
0.187632,0.614427,0
0.28587,0.509937,1
0.268114,0.474001,0
0.209837,0.557348,0
0.164212,0.649554,0
0.184377,0.543954,0
0.165109,0.296616,0
0.21933,0.532833,0
0.216075,0.664453,0
0.318138,0.471773,1
0.262754,0.594148,1
0.330778,0.347164,1
0.159637,0.520082,0
0.110458,0.277307,0
0.330499,0.326738,1
0.303312,0.407765,1
0.27721,0.543981,1
0.203748,0.56434,0
0.294616,0.428642,1
0.198981,0.412044,0
0.290013,0.504082,1
0.224142,0.612605,0
0.18821,0.617492,0
0.196986,0.376095,0
0.22886,0.417635,0
0.324319,0.385271,1
0.225371,0.582295,0
0.406223,0.435493,1
0.213326,0.566022,0
0.206255,0.412011,0
0.271123,0.713317,1
0.35744,0.449996,1
0.409273,0.581925,1
0.246202,0.364993,0
0.38767,0.544403,1
0.207654,0.457684,0
0.200465,0.506045,0
0.371382,0.495029,1
0.402992,0.259994,1
0.233826,0.605419,0
0.265537,0.679961,0
0.397999,0.465459,1
0.323595,0.479231,1
0.227942,0.359593,0
0.383437,0.49731,1
0.285053,0.49229,1
0.225577,0.495267,0
0.368805,0.476739,1
0.334069,0.569518,1
0.195229,0.658113,0
0.153675,0.57297,0
0.226483,0.451326,0
0.239797,0.442414,0
0.194073,0.407637,0
0.245787,0.551809,0
0.246496,0.412545,0
0.267084,0.628851,0
0.317224,0.595372,1
0.35658,0.555649,1
0.258953,0.597644,0
0.271048,0.542722,0
0.181721,0.570839,0
0.198397,0.560782,0
0.142175,0.542272,0
0.277667,0.542096,0
0.189852,0.374985,0
0.229995,0.58853,0
0.234362,0.587799,0
0.355987,0.529865,1
0.186687,0.507577,0
0.333333,0.661186,1
0.223891,0.478087,0
0.359524,0.500762,1
0.210246,0.533026,0
0.417482,0.403873,1
0.249288,0.576871,0
0.202603,0.285137,0
0.215043,0.563257,0
0.184595,0.641893,0
0.19575,0.474388,0
0.36951,0.613961,1
0.205286,0.630701,0
0.428913,0.427532,1
0.285534,0.533405,0
0.317696,0.289225,1
0.26425,0.583149,0
0.191562,0.56677,0
0.273604,0.359383,1
0.227524,0.605586,0
0.214176,0.504874,0
0.35698,0.274417,1
0.419078,0.375072,1
0.273295,0.488574,0
0.162429,0.504671,0
0.233487,0.627971,0
0.411398,0.533458,1
0.370825,0.711274,1
0.375991,0.555428,1
0.256773,0.505279,0
0.20353,0.448147,0
0.364593,0.576298,1
0.349322,0.43146,1
0.31256,0.413866,1
0.205949,0.54325,0
0.437253,0.648462,1
0.240918,0.411272,1
0.24745,0.263906,0
0.282046,0.314674,0
0.303125,0.434084,1
0.416625,0.643636,1
0.258523,0.495311,1
0.330496,0.514067,1
0.248173,0.767852,0
0.241433,0.345144,1
0.346733,0.30678,1
0.263602,0.419977,0
0.384391,0.434912,1
0.362125,0.869709,1
0.299209,0.703569,1
0.202836,0.507859,0
0.213898,0.581643,0
0.356547,0.644438,1
0.354155,0.663811,1
0.331014,0.468418,1
0.351102,0.47887,1
0.265549,0.534726,0
0.257164,0.363165,0
0.33006,0.562676,1
0.296947,0.521482,1
0.217622,0.493832,0
0.286382,0.493162,1
0.14777,0.728401,0
0.392182,0.503905,1
0.241336,0.630507,0
0.217032,0.720133,0
0.310253,0.508423,1
0.256922,0.272478,0
0.315298,0.620477,1
0.266375,0.620961,0
0.23012,0.242525,0
0.326717,0.506653,1
0.274333,0.562772,0
0.387582,0.630754,1
0.203527,0.484902,0
0.226934,0.195067,0
0.386244,0.440248,1
0.338614,0.433221,1
0.196347,0.808297,0
0.201507,0.585747,0
0.299137,0.472874,1
0.306904,0.389682,1
0.305069,0.613609,1
0.310498,0.617421,1
0.314223,0.514631,1
0.337975,0.371302,1
0.290192,0.460369,0
0.175108,0.498807,0
0.341294,0.611319,1
0.205864,0.506494,0
0.197737,0.27673,0
0.412165,0.341729,1
0.197819,0.393871,0
0.198161,0.650681,0
0.293086,0.399089,1
0.374825,0.437958,1
0.401854,0.342396,1
0.368996,0.548498,1
0.24989,0.312666,1
0.409258,0.343943,1
0.214918,0.609197,0
0.304878,0.656907,1
0.320382,0.424397,1
0.168503,0.350406,0
0.406108,0.529548,1
0.342082,0.694147,1
0.243234,0.459286,0
0.311734,0.341046,1
0.212438,0.716249,0
0.266415,0.659575,1
0.190784,0.785939,0
0.250435,0.476167,0
0.212593,0.411499,0
0.325606,0.632391,1
0.220914,0.581458,0
0.233974,0.564085,1
0.188816,0.735878,0
0.252897,0.51383,0
0.350675,0.67724,1
0.28296,0.397094,1
0.326905,0.491938,1
0.342769,0.537975,1
0.163558,0.551105,0
0.407725,0.46693,1
0.355487,0.426801,1
0.441886,0.504055,1
0.243168,0.536302,0
0.38972,0.443136,1
0.185794,0.736239,0
0.304009,0.472724,1
0.3333,0.402959,1
0.370819,0.237176,1
0.2748,0.302616,1
0.153967,0.727177,0
0.235713,0.635051,0
0.371806,0.542572,1
0.241145,0.407233,0
0.136455,0.472178,0
0.327825,0.448931,1
0.168888,0.383791,0
0.381805,0.582348,1
0.249057,0.625743,0
0.233157,0.435123,0
0.318535,0.296767,1
0.276683,0.456556,0
0.140208,0.470382,0
0.263523,0.530666,0
0.176101,0.378866,0
0.330124,0.309778,1
0.071848,0.456803,0
0.160788,0.326144,0
0.323107,0.74095,1
0.354845,0.558352,1
0.209492,0.623982,0
0.298467,0.275522,1
0.207884,0.322154,0
0.224666,0.415046,0
0.157432,0.675681,0
0.367088,0.507798,1
0.349537,0.569377,1
0.339356,0.357672,1
0.181028,0.491005,0
0.17409,0.498974,0
0.36809,0.642272,1
0.243153,0.606414,0
0.40854,0.595372,1
0.353679,0.578632,1
0.224381,0.567695,0
0.363521,0.374635,1
0.349755,0.518532,1
0.317881,0.859926,1
0.428241,0.521632,1
0.267574,0.376866,0
0.370558,0.863369,1
0.164224,0.366294,0
0.376702,0.612059,1
0.141362,0.522257,0
0.250817,0.467564,0
0.341854,0.55564,1
0.333715,0.397858,1
0.187811,0.389149,0
0.283375,0.581599,1
0.35304,0.444642,1
0.304136,0.440257,1
0.408537,0.535369,1
0.288759,0.488795,1
0.28177,0.590123,1
0.147605,0.640836,0
0.221462,0.375062,0
0.251786,0.29471,0
0.362733,0.666144,1
0.248712,0.499881,0
0.378882,0.548243,1
0.255062,0.549775,0
0.322256,0.359924,1
0.361683,0.470223,1
0.268459,0.553799,1
0.343856,0.469351,1
0.180997,0.656035,0
0.185046,0.357706,0
0.259547,0.578165,0
0.364578,0.426898,1
0.267202,0.368826,0
0.263144,0.250004,1
0.193906,0.558026,0
0.359887,0.528923,1
0.239234,0.391944,0
0.25955,0.30499,0
0.172267,0.625849,0
0.299261,0.417635,1
0.178342,0.524493,0
0.346951,0.541568,1
0.346121,0.695027,1
0.258136,0.335543,1
0.235416,0.384939,0
0.335677,0.547917,1
0.286618,0.751526,1
0.26897,0.408144,0
0.32083,0.654793,1
0.338254,0.686204,1
0.213759,0.337706,0
0.252467,0.518796,0
0.298446,0.597001,1
0.339889,0.298872,1
0.438434,0.571059,1
0.314289,0.638564,1
0.120707,0.360956,0
0.262645,0.510342,0
0.264531,0.412775,1
0.406714,0.416692,1
0.209616,0.293593,0
0.419989,0.583704,1
0.25614,0.612851,0
0.133979,0.701623,0
0.216805,0.435079,0
0.217383,0.57046,0
0.216929,0.52953,0
0.241109,0.511399,0
0.253566,0.374401,0
0.198291,0.518277,0
0.434951,0.718213,1
0.191423,0.477664,0
0.327586,0.395672,1
0.234271,0.276399,0
0.334251,0.5869,1
0.344546,0.618645,1
0.183544,0.512377,0
0.25019,0.340292,1
0.210316,0.367456,0
0.266327,0.506336,0
0.246105,0.363016,0
0.35553,0.585712,1
0.262457,0.579548,0
0.410932,0.808535,1
0.217223,0.525136,0
0.297953,0.694112,1
0.207454,0.482032,0
0.20591,0.558079,0
0.185615,0.837488,0
0.410635,0.29045,1
0.296402,0.417749,0
0.320182,0.480869,1
0.217704,0.460449,0
0.161351,0.589938,0
0.18844,0.311575,0
0.206573,0.666558,0
0.239655,0.273265,0
0.215806,0.491251,0
0.146108,0.395401,0
0.235855,0.659998,0
0.197973,0.343571,0
0.354118,0.282631,1
0.367909,0.431662,1
0.311734,0.4687,0
0.422533,0.341439,1
0.359757,0.620821,1
0.19479,0.322062,0
0.272904,0.36323,1
0.384042,0.360552,1
0.168664,0.502197,0
0.210561,0.514974,0
0.26044,0.084413,1
0.185863,0.434586,0
0.359224,0.616796,1
0.396757,0.430702,1
0.273558,0.35093,0
0.348226,0.61898,1
0.376811,0.778542,1
0.336047,0.682505,1
0.311049,0.466965,1
0.262275,0.386064,0
0.338066,0.619922,1
0.210794,0.609347,0
0.198657,0.536813,0
0.272011,0.580692,0
0.324055,0.485096,1
0.250284,0.391242,0
0.148932,0.448191,0
0.325439,0.390479,1
0.215155,0.238957,0
0.317357,0.47098,1
0.381926,0.5566,1
0.295848,0.266625,1
0.313481,0.752662,1
0.331992,0.536073,1
0.299052,0.63218,1
0.235413,0.49082,0
0.322865,0.166791,1
0.152823,0.438011,0
0.215572,0.525726,0
0.373813,0.43094,1
0.411777,0.459392,1
0.194121,0.42165,0
0.295176,0.602319,1
0.348756,0.430606,1
0.319228,0.402983,1
0.271214,0.639163,0
0.208914,0.673259,0
0.239634,0.568769,0
0.257881,0.387951,0
0.176243,0.389192,0
0.24103,0.48551,0
0.203091,0.452902,0
0.433104,0.363845,1
0.307564,0.735719,0
0.395371,0.6647,1
0.278361,0.617087,1
0.374498,0.611944,1
0.201513,0.623586,0
0.254487,0.388117,0
0.342827,0.557727,1
0.173981,0.39117,0
0.344571,0.519826,1
0.381338,0.480262,1
0.395701,0.446262,1
0.106573,0.260837,0
0.184231,0.369226,0
0.272619,0.538926,0
0.251153,0.704414,0
0.177073,0.500092,0
0.189261,0.61758,0
0.27685,0.394924,0
0.251707,0.500013,1
0.345406,0.464314,1
0.176322,0.545178,0
0.290706,0.50608,1
0.199505,0.330839,0
0.368469,0.411812,1
0.355333,0.414588,1
0.394123,0.489948,1
0.299703,0.142963,1
0.255226,0.624722,0
0.288272,0.560078,1
0.313445,0.548613,1
0.276765,0.39295,1
0.337748,0.445329,1
0.325042,0.221705,1
0.469956,0.382634,1
0.239828,0.76049,1
0.293641,0.622168,0
0.406923,0.533731,1
0.35853,0.427937,1
0.259344,0.415909,0
0.249478,0.610923,0
0.273313,0.576871,0
0.366743,0.790016,1
0.369132,0.583475,0
0.360332,0.621772,1
0.314498,0.449785,0
0.310068,0.346204,1
0.33495,0.628887,1
0.276132,0.439922,0
0.345673,0.631678,1
0.266221,0.403403,0
0.242729,0.450234,0
0.423432,0.523771,1
0.216993,0.520927,0
0.339886,0.431724,1
0.18481,0.333629,0
0.258251,0.674334,0
0.439948,0.51375,1
0.382274,0.286178,1
0.309242,0.496024,0
0.190584,0.455394,0
0.332864,0.432684,1
0.216784,0.399804,0
0.270209,0.631308,0
0.15617,0.732584,0
0.349513,0.631634,1
0.309832,0.223343,0
0.420728,0.616972,1
0.259456,0.570486,0
0.240064,0.456134,0
0.257082,0.540696,0
0.33475,0.507472,1
0.319549,0.411052,1
0.28201,0.578491,0
0.211188,0.510149,0
0.24152,0.391061,0
0.400325,0.662164,1
0.369065,0.554856,1
0.23399,0.360185,0
0.345891,0.610113,1
0.320212,0.575109,0
0.260225,0.733817,0
0.304781,0.59959,0
0.313838,0.511602,0
0.292202,0.388184,0
0.273283,0.470813,0
0.347726,0.468286,0
0.280989,0.649845,1
0.269294,0.483696,0
0.399029,0.64582,1
0.266478,0.515054,0
0.372687,0.26689,1
0.286491,0.507296,0
0.232282,0.372721,0
0.349507,0.567334,1
0.325633,0.158716,0
0.29094,0.37246,0
0.359015,0.73136,1
0.255844,0.543963,0
0.396291,0.632409,1
0.451606,0.403073,1
0.304827,0.794586,0
0.362091,0.407395,0
0.364353,0.338646,1
0.395195,0.481151,1
0.374907,0.694675,1
0.209038,0.506899,0
0.219981,0.372202,0
0.349007,0.580366,1
0.187278,0.410208,0
0.197658,0.513011,0
0.385735,0.54517,1
0.354088,0.672229,1
0.379209,0.365323,1
0.38698,0.544826,1
0.273404,0.459735,0
0.327589,0.574246,1
0.418188,0.457728,1
0.346896,0.461919,1
0.280638,0.605181,1
0.387055,0.522424,1
0.23111,0.61714,0
0.430424,0.610139,1
0.316252,0.556106,1
0.326075,0.391323,0
0.332346,0.391449,0
0.339932,0.627011,1
0.185824,0.541471,0
0.397088,0.4274,1
0.339111,0.585879,1
0.432589,0.401811,1
0.282954,0.706343,0
0.266254,0.554072,0
0.22516,0.596331,0
0.348662,0.536258,1
0.382849,0.617862,1
0.334899,0.670873,1
0.293414,0.423041,0
0.18782,0.067514,0
0.294495,0.443066,0
0.276889,0.497486,0
0.26914,0.467564,0
0.258445,0.436329,0
0.230223,0.470857,0
0.294416,0.564815,0
0.241299,0.492519,0
0.339586,0.521271,0
0.273431,0.534065,0
0.307737,0.645406,0
0.439917,0.335589,1
0.182723,0.552302,0
0.415374,0.325747,1
0.383503,0.551686,1
0.355072,0.604952,1
0.426049,0.443797,1
0.287097,0.324194,0
0.290588,0.643381,0
0.411395,0.258703,1
0.339308,0.511117,1
0.251214,0.512412,0
0.226186,0.522503,0
0.248749,0.547767,0
0.270978,0.50586,0
0.390171,0.638511,1
0.297117,0.487201,1
0.396049,0.85613,1
0.255423,0.784688,0
0.375276,0.474168,1
0.384257,0.619975,1
0.280087,0.552241,0
0.439857,0.711345,1
0.261455,0.616911,0
0.40841,0.379312,1
0.443279,0.539948,1
0.394456,0.457499,1
0.383485,0.507445,1
0.352126,0.244315,1
0.227758,0.299187,0
0.264916,0.525902,0
0.362973,0.718909,1
0.348413,0.44694,1
0.363018,0.474335,1
0.29805,0.583008,0
0.181497,0.589903,0
0.368974,0.426264,1
0.343841,0.587693,1
0.365462,0.514235,1
0.394589,0.491093,1
0.272865,0.453087,0
0.336416,0.562191,1
0.388158,0.405076,1
0.34455,0.597881,1
0.283496,0.508115,1
0.295482,0.728718,1
0.318102,0.470417,1
0.218564,0.322283,0
0.42977,0.319309,1
0.353734,0.476176,1
0.274194,0.457023,0
0.388261,0.596569,1
0.292693,0.550224,1
0.390205,0.550286,1
0.370979,0.496147,1
0.277667,0.459436,0
0.346297,0.342971,0
0.295406,0.660139,0
0.234895,0.679529,0
0.235068,0.37857,0
0.320736,0.584047,0
0.238583,0.579697,0
0.16767,0.499608,0
0.377517,0.575092,1
0.273658,0.469642,0
0.203496,0.689946,0
0.346566,0.626879,0
0.387316,0.695617,1
0.411937,0.49532,1
0.173045,0.543329,0
0.363275,0.598929,1
0.22558,0.780655,0
0.193352,0.549828,0
0.354455,0.625347,1
0.438706,0.406781,1
0.294155,0.359431,0
0.371182,0.513953,1
0.197443,0.436796,0
0.405721,0.515978,1
0.29259,0.272503,0
0.209259,0.364815,0
0.226101,0.582136,0
0.307098,0.388806,1
0.430021,0.566013,1
0.374825,0.41083,1
0.264661,0.36564,0
0.451878,0.378486,1
0.388827,0.758403,1
0.404582,0.345746,1
0.391564,0.381035,1
0.201879,0.435502,0
0.340649,0.374819,1
0.216199,0.353672,0
0.361401,0.504381,0
0.223785,0.314873,0
0.366291,0.452647,1
0.300054,0.67104,1
0.310459,0.371528,1
0.24573,0.500454,0
0.261197,0.26217,0
0.314529,0.485642,1
0.232055,0.452743,0
0.233481,0.47157,0
0.3588,0.519316,1
0.384836,0.340354,1
0.221205,0.474969,0
0.260589,0.653842,1
0.37987,0.66743,1
0.341431,0.437377,1
0.389575,0.538504,1
0.157224,0.50107,0
0.263317,0.694023,0
0.275523,0.519377,0
0.169645,0.575233,0
0.404294,0.589489,1
0.296645,0.509092,0
0.302731,0.524819,1
0.355212,0.481847,1
0.268232,0.457516,0
0.326717,0.579072,1
0.338966,0.429848,0
0.3791,0.625725,1
0.257003,0.26386,0
0.196083,0.392283,0
0.412277,0.272237,1
0.392924,0.495452,1
0.307279,0.443797,0
0.406859,0.488407,1
0.212102,0.388714,0
0.324958,0.627716,1
0.268743,0.486056,0
0.312975,0.40354,1
0.40093,0.264911,1
0.252643,0.365064,0
0.246002,0.589903,0
0.346936,0.718618,1
0.434648,0.585351,1
0.121498,0.465556,0
0.391758,0.65762,1
0.287927,0.38252,0
0.259274,0.513953,0
0.293108,0.691355,0
0.34494,0.526889,0
0.278918,0.400792,0
0.232491,0.144178,0
0.266563,0.458432,0
0.400076,0.670019,1
0.232812,0.601888,0
0.249442,0.54111,0
0.254211,0.343854,0
0.343796,0.392451,1
0.407886,0.132951,1
0.38092,0.361141,1
0.273937,0.804167,0
0.364596,0.634047,1
0.310577,0.550981,0
0.393896,0.415644,1
0.352841,0.53624,1
0.220154,0.575109,0
0.369583,0.433679,1
0.337452,0.65629,0
0.301735,0.561275,0
0.194836,0.312016,0
0.371164,0.566453,1
0.310662,0.543364,0
0.300012,0.493083,0
0.257788,0.533784,0
0.250011,0.442943,0
0.261767,0.645142,0
0.195393,0.409789,0
0.257267,0.263643,1
0.320167,0.741478,1
0.340428,0.504522,1
0.343023,0.53558,1
0.242683,0.640766,0
0.371161,0.638793,1
0.257339,0.686838,1
0.406269,0.342076,1
0.365931,0.487254,1
0.315446,0.522151,1
0.369801,0.674853,1
0.416077,0.659258,1
0.258996,0.410339,0
0.28723,0.583642,0
0.20839,0.574299,0
0.323901,0.547424,1
0.286794,0.521535,1
0.422545,0.502461,1
0.223418,0.417943,0
0.422312,0.679388,1
0.369183,0.583413,1
0.307122,0.533493,0
0.278942,0.317351,0
0.228569,0.435458,0
0.397896,0.591805,1
0.339904,0.474124,1
0.240094,0.459057,0
0.394807,0.380289,1
0.264256,0.505438,0
0.290585,0.466674,0
0.438282,0.363431,1
0.345846,0.42534,1
0.277183,0.558968,0
0.328967,0.463531,1
0.454997,0.486347,1
0.423611,0.632752,1
0.20022,0.71846,0
0.35645,0.690272,1
0.291563,0.562772,0
0.374888,0.667553,1
0.223527,0.458696,0
0.263814,0.558924,0
0.39677,0.382757,0
0.266742,0.4976,0
0.277013,0.695846,0
0.319159,0.76595,0
0.172028,0.55129,0
0.32923,0.479769,0
0.217083,0.536769,0
0.467776,0.520689,1
0.325642,0.506926,1
0.383843,0.523683,1
0.210876,0.64464,0
0.445853,0.220956,1
0.457208,0.392408,1
0.364029,0.267068,1
0.299618,0.464913,0
0.337682,0.440186,0
0.248839,0.369788,0
0.441462,0.49443,1
0.307685,0.460008,0
0.225741,0.450066,0
0.211509,0.724606,0
0.239782,0.308064,0
0.368208,0.679362,1
0.323113,0.653429,1
0.352429,0.565185,1
0.279411,0.426062,0
0.426215,0.561082,1
0.392182,0.542123,1
0.337636,0.52098,1
0.34054,0.675029,1
0.245705,0.389808,0
0.380457,0.51515,1
0.351566,0.556635,1
0.204438,0.741601,0
0.256198,0.39517,0
0.406487,0.820643,1
0.327798,0.365219,1
0.366494,0.691769,1
0.264328,0.4771,0
0.325587,0.450815,1
0.369456,0.44407,1
0.269591,0.428193,1
0.288193,0.466745,0
0.39346,0.425137,1
0.391189,0.535747,1
0.313587,0.583369,0
0.201325,0.351388,0
0.350191,0.296939,1
0.25816,0.560897,0
0.465142,0.360087,1
0.390265,0.574053,1
0.262951,0.577637,0
0.255244,0.439966,0
0.355315,0.513565,1
0.304911,0.452382,0
0.318181,0.70113,1
0.247704,0.615035,0
0.404564,0.535016,1
0.223833,0.473869,0
0.300363,0.146837,0
0.321854,0.593426,1
0.375597,0.620363,1
0.31581,0.576404,1
0.295645,0.367154,0
0.280592,0.528025,0
0.253718,0.538838,0
0.328334,0.557427,1
0.235022,0.573022,0
0.291845,0.723726,0
0.416416,0.547248,1
0.355617,0.643672,1
0.36915,0.534902,1
0.213958,0.401791,0
0.223264,0.677741,0
0.325463,0.464772,1
0.397057,0.418524,1
0.270966,0.411121,0
0.333676,0.546922,0
0.410863,0.356098,1
0.276668,0.554301,0
0.341367,0.555516,0
0.333515,0.310205,0
0.429031,0.560818,1
0.4606,0.545275,1
0.259559,0.405795,0
0.354012,0.686618,1
0.391934,0.463953,1
0.382431,0.44643,1
0.219712,0.476396,0
0.362282,0.998767,1
0.436798,0.501845,1
0.302898,0.518197,0
0.337176,0.648304,0
0.322762,0.436796,0
0.401754,0.546596,1
0.276398,0.35925,0
0.336125,0.470531,0
0.410475,0.589842,1
0.415901,0.659381,1
0.312052,0.649184,0
0.393629,0.705418,1
0.282128,0.252258,0
0.382889,0.407632,1
0.363854,0.504143,1
0.358521,0.289447,0
0.242947,0.537984,0
0.417064,0.573692,1
0.280175,0.665299,0
0.399852,0.600699,1
0.345307,0.451528,1
0.434709,0.542043,1
0.502024,0.498639,1
0.242211,0.311931,0
0.274291,0.384499,0
0.367948,0.706792,1
0.250444,0.520452,0
0.377441,0.368027,1
0.365086,0.453633,0
0.373311,0.502294,1
0.458995,0.46383,1
0.365662,0.390515,1
0.382204,0.461761,1
0.197928,0.450031,0
0.296935,0.592219,0
0.219061,0.539217,0
0.272583,0.538565,0
0.448548,0.438769,1
0.360538,0.4844,1
0.321923,0.424072,0
0.407429,0.408543,1
0.307709,0.549308,0
0.438222,0.324081,1
0.422633,0.570918,1
0.374165,0.592994,1
0.317433,0.50667,1
0.253536,0.464464,0
0.387273,0.62127,1
0.371339,0.504531,1
0.411571,0.675505,1
0.398032,0.522864,1
0.261776,0.480808,0
0.271021,0.370447,0
0.355617,0.785912,1
0.446398,0.556644,1
0.404255,0.618989,1
0.376766,0.346595,1
0.244197,0.516436,0
0.414351,0.536971,1
0.412782,0.442379,1
0.490639,0.523472,1
0.381765,0.577073,1
0.443612,0.476325,1
0.372448,0.601501,1
0.274733,0.573137,0
0.420419,0.304493,1
0.298549,0.397909,1
0.39382,0.709266,1
0.35678,0.307153,1
0.324179,0.547485,0
0.496665,0.697176,1
0.447124,0.548577,1
0.42038,0.468268,1
0.343275,0.562262,0
0.428959,0.44473,1
0.362422,0.490336,1
0.285858,0.526686,0
0.232848,0.684179,0
0.175238,0.342468,0
0.27357,0.672828,0
0.271299,0.369155,0
0.363063,0.496438,1
0.228188,0.562843,0
0.42259,0.583105,1
0.375464,0.51641,1
0.307746,0.489878,0
0.388448,0.422575,1
0.469593,0.559021,1
0.403086,0.512465,1
0.363291,0.572203,1
0.430109,0.619165,1
0.379097,0.402879,1
0.402366,0.552716,1
0.356044,0.580692,1
0.330557,0.519536,0
0.26812,0.348294,0
0.215327,0.761793,0
0.283905,0.496517,0
0.246856,0.742808,0
0.228151,0.429205,0
0.341706,0.468594,0
0.397499,0.509101,1
0.311022,0.369669,0
0.258451,0.305881,0
0.374767,0.565828,1
0.22466,0.632048,0
0.384321,0.232879,1
0.369047,0.632576,1
0.267039,0.470197,0
0.379624,0.265747,1
0.314689,0.54332,1
0.240055,0.597327,0
0.295043,0.625584,0
0.306483,0.599924,0
0.232591,0.809169,0
0.394556,0.580058,1
0.424456,0.576369,1
0.256001,0.344602,0
0.267026,0.488724,0
0.350606,0.499001,0
0.246468,0.522741,0
0.452817,0.548375,1
0.450849,0.322336,1
0.454725,0.427118,1
0.362161,0.389882,1
0.430972,0.44827,1
0.390459,0.638591,1
0.266893,0.350568,0
0.281374,0.375476,0
0.412234,0.525048,1
0.424813,0.538345,1
0.397935,0.513794,1
0.410581,0.551475,1
0.41118,0.527505,1
0.389608,0.367447,1
0.314286,0.468532,1
0.281501,0.523437,1
0.420843,0.536646,1
0.437586,0.562579,1
0.294994,0.561038,0
0.227749,0.591233,0
0.21599,0.71765,0
0.265879,0.50667,0
0.302937,0.252079,0
0.467655,0.602883,1
0.389617,0.602927,1
0.301998,0.439103,0
0.234713,0.492801,0
0.404358,0.323733,1
0.25681,0.551888,0
0.423008,0.344357,1
0.335471,0.575057,1
0.231276,0.619332,0
0.284683,0.553403,0
0.286531,0.762075,0
0.344392,0.524194,1
0.336767,0.243106,1
0.268758,0.579583,0
0.344786,0.365042,1
0.272165,0.567633,0
0.443006,0.447381,1
0.305344,0.446271,0
0.387625,0.484533,1
0.2323,0.299719,0
0.399586,0.723928,0
0.29011,0.61647,0
0.392258,0.534065,1
0.384506,0.728243,1
0.402063,0.513222,1
0.405748,0.522873,1
0.295018,0.545504,0
0.302855,0.541048,0
0.376451,0.627592,1
0.242078,0.364261,0
0.380039,0.17668,0
0.309593,0.459277,0
0.378138,0.507375,1
0.431363,0.568435,1
0.386883,0.828911,1
0.301011,0.435546,0
0.405966,0.522961,1
0.239589,0.339665,0
0.265479,0.767068,0
0.424989,0.690343,1
0.348992,0.414764,0
0.251435,0.615977,0
0.247528,0.413892,0
0.276374,0.705841,0
0.202,0.644235,0
0.412522,0.572371,1
0.288399,0.529601,0
0.282176,0.617351,0
0.258826,0.270144,0
0.260879,0.3611,0
0.392682,0.305093,1
0.311404,0.685878,0
0.42987,0.542545,1
0.45203,0.600127,1
0.328001,0.535237,0
0.233045,0.530569,0
0.389502,0.715193,0
0.360729,0.474978,1
0.29007,0.378002,0
0.222259,0.369276,0
0.257052,0.264991,0
0.31088,0.405069,0
0.340098,0.759988,0
0.348486,0.495795,1
0.250069,0.371021,0
0.376424,0.567897,1
0.164736,0.349401,0
0.303727,0.329365,0
0.348637,0.518347,1
0.388476,0.633316,1
0.267789,0.418295,0
0.342333,0.501519,0
0.311897,0.577954,0
0.328064,0.604653,1
0.239592,0.670582,0
0.417779,0.381683,1
0.438736,0.736776,1
0.381599,0.713484,1
0.451031,0.439588,1
0.413146,0.436329,1
0.431878,0.479328,1
0.239564,0.382053,0
0.408894,0.508449,1
0.328494,0.496817,1
0.249454,0.422583,0
0.364526,0.363394,0
0.456784,0.605983,1
0.451091,0.327509,1
0.293592,0.417731,0
0.447518,0.504522,1
0.322741,0.517722,0
0.229202,0.274073,0
0.464899,0.44591,1
0.386468,0.504936,1
0.344592,0.603121,1
0.249136,0.43411,0
0.360017,0.363632,0
0.225623,0.446632,0
0.426106,0.343195,1
0.288968,0.559981,0
0.276477,0.387566,0
0.294298,0.527505,0
0.43186,0.406633,1
0.386683,0.406134,1
0.351756,0.253945,1
0.337939,0.704177,1
0.390338,0.427911,1
0.324888,0.599176,0
0.348159,0.576413,0
0.32566,0.280827,0
0.267562,0.74972,0
0.208977,0.655797,0
0.405584,0.529011,1
0.231019,0.531027,0
